id	sentence	label
1137642710859431942	mtn someone needs to tell me where my mbs went in minutes when my data was switched off are you people crazy flushed you do this to me thrice a week pout you stink triumph 	None
1137644983199162368	now look mtn you cant be making our weekend worse than it seems whats wrong with mobile money 	None
1137650354429071360	mtnugcare mtn now my pple since last nite am getting sms alerts about data upgrades and you mentioning that the system will be downhati i rarely use the internet given by mtn how i wish you send me bundles to remind me that am your customer other than ruining my silent wknd 	None
1137654129373962241	mtn where is my shillings i can decide to tweet you every day until you pay it 	Negative
1137677280292085761	mtn when will you fix the mobile money app its been showing errors for almost weeks now 	None
1137749270541557761	mtn how about with existing bundles ive been having trouble connecting to the internet since pm on and off hope this reply even goes through phone number is 	None
1137978283205640192	eroquezan mtn it is mbu i cant access mobile money 	None
1137984830333947905	mtn do you come like thieves in the night to steal our mbz i had over mbz before i slept and woke up to zero heavyexclamationmark thinking 	None
1138048301847273472	thats the reason i like mtn they understand the trend and technology 	Positive
1138057215301115904	mtn how do you count your our data usage how can you tell me i have used of gb in days i dont youtube dont down load those big videos shared 	None
1138075418190405633	mtn your internet connection is must so sick these days and you just left with notifying us how we have used of our data after minutes i can now relate to airtel advert of yellow bananas 	None
1138090655446646784	mtn hello there what happened to the mymtn appmobile money its been eons since it last worked 	None
1138093232045383681	mtn u need to work on your internet network its getting worse everydayimagine switching off the network for many hrs upgrades on data but its still worse than beforeit is too slow i wonder why it shows g yet loads nothingdo we have to plead for the services we pay for 	None
1138100444994125824	ugequitybank hi all am not happy with ur services how can u block my account just because mtn and your credit section have failed to reconcile and yet money was deducted from my mm account do something about ur systems as this has affected me badly tiredface 	None
1138130167103205376	mtn yeah right the mtn mobile money being down has been quite an inconvenience hope it gets fixed soon 	None
1138216429424140288	mtn you guys why did disable the mm section on the now the app has no meaning to me at all help us please 	None
1138216572953223171	lotusuganda mtn you guys why did disable the mm section on the now the app has no meaning to me at all help us please 	None
1138350544714645504	mtn im fed up with your spam messages and have no idea how to stop themnkoooooye 	None
1138355742564638720	mtn it should not be a promotion be like airtel 	Negative
1138375825315835904	mtn your internet is not working but somehow my data is getting depleted may i please talk to whomever is in charge of feeding the gonya i know its almost lunch time but come on 	None
1138460811301675009	mtn thanks very much 	Positive
1138499625822932992	mtn thanks for the mbs 	None
1138529565846974466	mtn uhmmmm yesterday i came some of ur workers told me to go back and get police letter an went home mad at u coz i used my ka transport to come in town at shopright 	None
1138542897358229504	mtn mugisha same here i am having the same network error subscribed for a month pulsers offer 	None
1140134758611128320	dear mtn the week you promised to refund my money from the failed my pakalast activation has passed for how longer should i wait for my shs thanks 	None
1140159945054314497	hello mtn is the internet weekly bonus selective i subscribed to the weekly bundle hoping to get the bonus only to be greeted this morning that ive consumed of the bundle i need some explanation since i made years last month as your loyal customer 	None
1140166136622931969	this mtn bonus data move though fire 	None
1140262067800301569	i just want to thank mtn wish your internet was as good as your mobile money for enabling us to enjoy tidal i came for prince music and stayed for this 	None
1140271803123818497	mtn but please work on the quality of our internet it is very slowpoor dont let us into temptation 	None
1140275984345772032	would you rather spend k on mtnugs gb monthly bundle and get bonus to stream matches or subscribe for pay tv 	None
